date, pm25, pm10, o3, no2, so2, co
2016/12/21, , 16, 6, 18, 1, 
2016/12/22, , 12, 9, 17, 1, 
2016/12/23, , 15, 12, 12, , 
2016/12/24, , 14, 18, 7, , 
2016/12/25, , 9, 15, 13, , 
2016/12/26, , 10, 12, 13, 1, 
2016/12/27, , 12, 11, 17, 2, 
2016/12/28, , 12, , , , 
2016/12/30, , 23, 1, 15, 1, 
2016/12/31, , 18, , , , 
2016/7/1, , 3, 27, 3, , 
2016/7/2, , 3, 25, 4, , 
2016/7/3, , 4, 26, 7, , 
2016/7/4, , 4, 17, 3, , 
2016/7/5, , 3, 13, 3, , 
2016/7/6, , 2, 27, 5, , 
2016/7/7, , 10, 30, 3, , 
2016/7/8, , 8, 33, 5, , 
2016/7/9, , 13, 29, 3, , 
2016/7/10, , 12, 17, 6, , 
2016/7/11, , 10, 23, 6, , 
2016/7/12, , 7, 25, 3, , 
2016/7/13, , 8, 24, 6, , 
2016/7/14, , 9, 32, 9, , 
2016/7/15, , 11, 12, 9, , 
2016/7/16, , 16, 36, 6, , 
2016/7/17, , 10, 47, 13, , 
2016/7/18, , 19, 48, 5, 1, 
2016/7/19, , 20, 30, 6, , 
2016/7/20, , 20, 30, 6, , 
2016/7/21, , 11, 28, 5, , 
2016/7/22, , 8, 19, 3, , 
2016/7/23, , 5, 24, 5, , 
2016/7/24, , 6, 24, 5, , 
2016/7/25, , 7, 20, 4, , 
2016/7/26, , 9, 26, 3, , 
2016/7/27, , 10, 27, 8, , 
2016/7/28, , 9, 25, 6, , 
2016/7/29, , 9, 20, 5, , 
2016/7/30, , 7, 21, 4, , 
2016/7/31, , 4, 25, 7, , 
2016/8/1, , 8, 12, 9, , 
2016/8/2, , 8, 26, 4, , 
2016/8/3, , 12, 27, 6, , 
2016/8/4, , 10, 24, 4, , 
2016/8/5, , 8, 21, 5, , 
2016/8/6, , 7, 33, 4, , 
2016/8/7, , 9, 21, 5, , 
2016/8/8, , 10, 27, 5, , 
2016/8/9, , 7, 32, 5, , 
2016/8/10, , 12, 32, 5, , 
2016/8/11, , 12, 34, 8, , 
2016/8/12, , 13, 45, 8, , 
2016/8/13, , 16, 44, 7, , 
2016/8/14, , 17, 36, 8, , 
2016/8/15, , 15, 38, 5, , 
2016/8/16, , 17, 37, 5, , 
2016/8/17, , 21, 24, 6, , 
2016/8/18, , 10, 28, 7, , 
2016/8/19, , 11, 28, 3, , 
2016/8/20, , 10, 27, 6, , 
2016/8/21, , 12, 36, 9, , 
2016/8/22, , 13, 44, 9, 1, 
2016/8/23, , 19, 36, 5, , 
2016/8/24, , 21, 43, 12, , 
2016/8/25, , 21, 34, 6, , 
2016/8/26, , 19, 41, 6, , 
2016/8/27, , 18, 29, 3, , 
2016/8/28, , 11, 25, 4, , 
2016/8/29, , 8, 33, 6, , 
2016/8/30, , 11, 33, 7, , 
2016/8/31, , 13, 33, 8, , 
2016/9/1, , 15, 31, 8, , 
2016/9/2, , 13, 32, 6, , 
2016/9/3, , 14, 28, 7, , 
2016/9/4, , 18, 22, 8, , 
2016/9/5, , 13, 28, 9, , 
2016/9/6, , 16, 40, 8, , 
2016/9/7, , 20, 23, 5, , 
2016/9/8, , 11, 25, 7, , 
2016/9/9, , 15, 31, 5, , 
2016/9/10, , 15, 32, 5, , 
2016/9/11, , 15, 40, 11, , 
2016/9/12, , 18, 32, 7, , 
2016/9/13, , 15, 26, 6, , 
2016/9/14, , 9, 23, 4, , 
2016/9/15, , 5, 21, 6, , 
2016/9/16, , 5, 21, 3, , 
2016/9/17, , 4, 21, 3, , 
2016/9/18, , 5, 20, 9, , 
2016/9/19, , 5, 27, 9, 1, 
2016/9/20, , 6, 26, 10, , 
2016/9/21, , 6, 31, 11, , 
2016/9/22, , 10, 25, 13, 1, 
2016/9/23, , 12, 34, 6, , 
2016/9/24, , 10, 28, 4, , 
2016/9/25, , 11, 15, 8, , 
2016/9/26, , 13, 13, 10, , 
2016/9/27, , 11, 21, 9, 1, 
2016/9/28, , 13, 32, 5, 2, 
2016/9/29, , 13, 32, 7, , 
2016/9/30, , 19, 20, 6, , 
2016/4/1, , 9, 36, , , 
2016/4/2, , 8, 36, , , 
2016/4/3, , 7, 30, , , 
2016/4/4, , 5, 34, , , 
2016/4/5, , 8, 35, , , 
2016/4/6, , 9, 36, , , 
2016/4/7, , 8, 34, , , 
2016/4/8, , 7, 29, , , 
2016/4/9, , 9, 27, , , 
2016/4/10, , 7, 28, , 1, 
2016/4/11, , 4, 30, 5, , 
2016/4/12, , 4, 33, 10, 1, 
2016/4/13, , 5, 30, 10, 1, 
2016/4/14, , 7, 27, 13, , 
2016/4/15, , 9, 28, 12, , 
2016/4/16, , 5, 34, 4, , 
2016/4/17, , 5, 33, 10, , 
2016/4/18, , 10, 22, 20, , 
2016/4/19, , 15, 40, 12, 2, 
2016/4/20, , 9, 38, 6, , 
2016/4/21, , 8, 34, 10, , 
2016/4/22, , 13, 33, 6, , 
2016/4/23, , 10, 36, 3, , 
2016/4/24, , 9, 37, 8, , 
2016/4/25, , 10, 33, 10, 1, 
2016/4/26, , 10, 36, 7, 1, 
2016/4/27, , 9, 36, 6, , 
2016/4/28, , 7, 35, 7, , 
2016/4/29, , 8, 34, 4, , 
2016/4/30, , 11, 36, 3, , 
2016/5/1, , 9, 35, 9, , 
2016/5/2, , 9, 28, 8, , 
2016/5/3, , 10, 36, 12, , 
2016/5/4, , 15, 45, 18, 1, 
2016/5/5, , 20, 39, 7, 1, 
2016/5/6, , 14, , 3, , 
2016/5/7, , 8, , 3, , 
2016/5/8, , 7, 18, 6, , 
2016/5/9, , 6, 24, 6, , 
2016/5/10, , 6, 24, 7, , 
2016/5/11, , 7, 22, 10, , 
2016/5/12, , 10, 21, 9, , 
2016/5/13, , 10, 24, 2, , 
2016/5/14, , 8, 25, 2, , 
2016/5/15, , 13, 27, 3, , 
2016/5/16, , 15, 26, 8, , 
2016/5/17, , 15, 24, 8, , 
2016/5/18, , 17, 19, 5, 1, 
2016/5/19, , 10, 10, 10, , 
2016/5/20, , 9, 20, 4, , 
2016/5/21, , 12, , , , 
2016/5/23, , 11, 15, 14, , 
2016/5/24, , 12, 33, 10, , 
2016/5/25, , 13, 29, 8, , 
2016/5/26, , 14, 32, 7, , 
2016/5/27, , 17, 32, 4, , 
2016/5/28, , 14, 29, 4, , 
2016/5/29, , 9, 29, 5, , 
2016/5/30, , 11, 39, 2, , 
2016/5/31, , 14, 34, 4, , 
2016/6/1, , 14, 31, 7, , 
2016/6/2, , 14, 30, 7, , 
2016/6/3, , 15, 28, 3, , 
2016/6/4, , 15, 29, 4, , 
2016/6/5, , 11, 29, 5, , 
2016/6/6, , 14, 30, 7, 1, 
2016/6/7, , 15, 37, 8, , 
2016/6/8, , 23, 36, 9, 1, 
2016/6/9, , 19, 33, 3, , 
2016/6/10, , 14, 24, 5, , 
2016/6/11, , 10, 23, 5, 1, 
2016/6/12, , 9, 22, 5, , 
2016/6/13, , 10, 23, 6, 1, 
2016/6/14, , 12, 20, 10, , 
2016/6/15, , 10, 31, 10, , 
2016/6/16, , 8, 27, 11, , 
2016/6/17, , 11, 31, 4, , 
2016/6/18, , 9, 29, 5, , 
2016/6/19, , 9, 32, 8, , 
2016/6/20, , 11, 32, 10, , 
2016/6/21, , 19, 29, 9, , 
2016/6/22, , 17, 25, 3, , 
2016/6/23, , 17, 25, 3, , 
2016/6/24, , 8, 26, 2, , 
2016/6/25, , 2, 27, 2, , 
2016/6/26, , 3, 24, 5, , 
2016/6/27, , 6, 25, 6, , 
2016/6/28, , 5, 21, 6, , 
2016/6/29, , 4, 25, 6, , 
2016/6/30, , 4, 25, 4, , 
2016/1/4, , 8, 29, 8, 2, 
2016/1/5, , 9, 24, 10, 2, 
2016/1/6, , 8, 26, 13, 2, 
2016/1/7, , 5, 24, 13, 1, 
2016/1/8, , 6, 30, 13, 2, 
2016/1/9, , 10, 26, 10, 1, 
2016/1/10, , 6, 26, 13, 1, 
2016/1/11, , 9, 30, 2, 1, 
2016/1/12, , 6, 19, 12, 3, 
2016/1/13, , 10, 28, 8, 1, 
2016/1/14, , 8, 29, 4, , 
2016/1/15, , 9, 27, 2, , 
2016/1/16, , 7, 14, 13, , 
2016/1/17, , 10, 28, 12, , 
2016/1/18, , 7, 27, 17, , 
2016/1/19, , 11, 13, 18, , 
2016/1/20, , 14, 7, 19, , 
2016/1/21, , 14, 7, 18, , 
2016/1/22, , 16, 4, 14, , 
2016/1/23, , 15, 23, 6, , 
2016/1/24, , 8, 26, 13, , 
2016/1/25, , 14, 12, 12, , 
2016/1/26, , 17, 18, 9, 1, 
2016/1/27, , 10, 18, 14, , 
2016/1/28, , 9, 24, 13, , 
2016/1/29, , 11, 15, 14, , 
2016/1/30, , 10, 30, 10, , 
2016/1/31, , 11, 24, 14, , 
2016/2/1, , 21, 23, 15, , 
2016/2/2, , 24, 30, 4, , 
2016/2/3, , 12, 22, 15, , 
2016/2/4, , 10, 23, 17, , 
2016/2/5, , 12, 36, 4, , 
2016/2/6, , 11, 32, 6, , 
2016/2/7, , 7, 23, 12, , 
2016/2/8, , 7, 34, 6, , 
2016/2/9, , 6, 31, 13, , 
2016/2/10, , 4, 29, 11, , 
2016/2/11, , 9, 24, 12, , 
2016/2/12, , 4, 23, 6, , 
2016/2/13, , 10, 32, 3, , 
2016/2/14, , 6, 27, 7, , 
2016/2/15, , 8, 25, 10, , 
2016/2/16, , 10, 25, 13, , 
2016/2/17, , 11, 24, 12, , 
2016/2/18, , 6, 28, 12, , 
2016/2/19, , 10, 30, 10, , 
2016/2/20, , 8, 22, 13, , 
2016/2/21, , 16, 28, 11, , 
2016/2/22, , 30, 28, 7, , 
2016/2/23, , 10, 27, 15, , 
2016/2/24, , 14, 24, 5, , 
2016/2/25, , 6, 31, , , 
2016/2/26, , 7, 33, , , 
2016/2/27, , 7, 31, , , 
2016/2/28, , 20, 35, , , 
2016/2/29, , 20, 33, , , 
2016/3/1, , 14, 35, , , 
2016/3/2, , 12, 33, , , 
2016/3/3, , 12, 31, , , 
2016/3/4, , 6, 34, , , 
2016/3/5, , 4, 31, , , 
2016/3/6, , 6, 27, , , 
2016/3/7, , 5, , , , 
2016/3/8, , 9, 32, , , 
2016/3/9, , 10, 31, , , 
2016/3/10, , 10, 29, , , 
2016/3/11, , 9, 34, , , 
2016/3/12, , 21, 37, , , 
2016/3/13, , 35, 24, , , 
2016/3/14, , 15, 30, , , 
2016/3/15, , 10, 30, , , 
2016/3/16, , 22, 26, , , 
2016/3/17, , 17, 25, , , 
2016/3/18, , 16, 21, , , 
2016/3/19, , 12, 24, , , 
2016/3/20, , 9, 28, , , 
2016/3/21, , 15, 35, , , 
2016/3/22, , 21, 37, , , 
2016/3/23, , 20, 38, , , 
2016/3/24, , 24, 29, , , 
2016/3/25, , 16, 36, , , 
2016/3/26, , 8, 30, , , 
2016/3/27, , 5, 28, , , 
2016/3/28, , 7, 28, , 1, 
2016/3/29, , 8, 32, , , 
2016/3/30, , 9, 33, , , 
2016/3/31, , 10, 35, , , 
2015/10/1, , 16, 28, 17, , 
2015/10/2, , 10, 32, 8, , 
2015/10/3, , 12, 26, 6, 3, 
2015/10/4, , 11, 23, 5, , 
2015/10/5, , 14, 26, 4, , 
2015/10/6, , 8, 24, 8, , 
2015/10/7, , 9, 22, 11, , 
2015/10/8, , 10, 20, 14, , 
2015/10/9, , 14, 23, 12, , 
2015/10/10, , 13, 27, 9, , 
2015/10/11, , 14, 21, 7, , 
2015/10/12, , 15, 26, 5, , 
2015/10/13, , 18, 26, 10, , 
2015/10/14, , 15, 21, 15, , 
2015/10/15, , 14, 15, 15, , 
2015/10/16, , 14, 12, 19, 3, 
2015/10/17, , 13, 23, 7, , 
2015/10/18, , 14, 2, 16, 2, 
2015/10/19, , 28, , , , 
2015/11/10, , 15, 10, 13, , 
2015/11/11, , 14, 12, 14, 1, 
2015/11/12, , 16, 8, 18, 2, 
2015/11/13, , 18, 13, 12, 1, 
2015/11/14, , 12, 19, 9, , 
2015/11/15, , 10, 15, 18, 2, 
2015/11/16, , 17, 9, 19, 1, 
2015/11/17, , 18, 8, 20, 1, 
2015/11/18, , 21, 8, 19, 2, 
2015/11/19, , 18, 13, 14, 1, 
2015/11/20, , 25, 29, 2, 1, 
2015/11/21, , 14, 27, 10, , 
2015/11/22, , 7, 11, 18, 1, 
2015/11/23, , 9, 13, 17, 1, 
2015/11/24, , 12, 31, 1, , 
2015/11/25, , 13, 32, 3, , 
2015/11/26, , 26, 22, 16, 1, 
2015/11/27, , 8, 26, 8, , 
2015/11/28, , 10, 20, 10, 1, 
2015/11/29, , 16, 12, 17, 2, 
2015/11/30, , 15, 3, 21, 2, 
2015/12/1, , 18, 8, 24, 4, 
2015/12/2, , 19, 17, 17, 3, 
2015/12/3, , 13, 20, 21, 2, 
2015/12/4, , 19, 10, 15, 1, 
2015/12/5, , 16, 23, 5, 1, 
2015/12/6, , 19, 23, 4, 1, 
2015/12/7, , 14, 24, 7, 2, 
2015/12/8, , 12, 18, 17, 1, 
2015/12/9, , 12, 15, 15, 1, 
2015/12/10, , 14, 8, 17, 2, 
2015/12/11, , 17, 18, 7, 1, 
2015/12/12, , 9, 20, 5, 2, 
2015/12/13, , 9, 21, 5, 3, 
2015/12/14, , 12, 17, 10, , 
2015/12/15, , 21, 12, 18, 2, 
2015/12/16, , 31, 20, 11, 2, 
2015/12/17, , 26, 21, 11, 3, 
2015/12/18, , 22, 21, 5, 2, 
2015/12/19, , 20, 21, 7, 2, 
2015/12/20, , 26, 16, 16, 2, 
2015/12/21, , 13, 27, 9, 2, 
2015/12/22, , 11, 25, 18, 2, 
2015/12/23, , 17, 26, 5, 2, 
2015/12/24, , 10, 27, 9, 3, 
2015/12/25, , 8, 30, 7, 2, 
2015/12/26, , 9, 27, 9, 2, 
2015/12/27, , 7, 30, 3, 2, 
2015/12/28, , 14, 28, 3, 2, 
2015/12/29, , 9, 29, 5, 2, 
2015/12/30, , 8, , , , 
2016/1/3, , 4, 27, 17, 2, 
2015/7/1, , 27, 22, 6, , 
2015/7/2, , 11, 36, 9, 1, 
2015/7/3, , 22, 23, 4, , 
2015/7/4, , 18, 20, 4, , 
2015/7/5, , 12, 33, 7, 1, 
2015/7/6, , 18, , , , 
2015/7/10, , 23, 25, 4, , 
2015/7/11, , 14, 22, 4, , 
2015/7/12, , 9, 21, 5, , 
2015/7/13, , 12, 21, 4, , 
2015/7/14, , 13, 26, 7, , 
2015/7/15, , 19, 22, 5, , 
2015/7/16, , 16, 20, 8, 1, 
2015/7/17, , 16, 23, 5, , 
2015/7/18, , 17, 21, 4, , 
2015/7/19, , 15, 26, 8, 2, 
2015/7/20, , 15, 19, 8, , 
2015/7/21, , 16, 19, 4, , 
2015/7/22, , 8, 21, 7, 1, 
2015/7/23, , 13, 29, 7, , 
2015/7/24, , 15, 26, 4, , 
2015/7/25, , 12, 28, 4, 1, 
2015/7/26, , 11, 19, 5, , 
2015/7/27, , 13, 25, 6, 1, 
2015/7/28, , 12, 17, 9, 2, 
2015/7/29, , 12, 23, 9, , 
2015/7/30, , 13, 33, 8, , 
2015/7/31, , 13, 34, 6, 1, 
2015/8/1, , 12, 37, 6, 1, 
2015/8/2, , 16, 33, 4, 1, 
2015/8/3, , 16, 18, 6, 1, 
2015/8/4, , 9, 8, 11, 1, 
2015/8/5, , 14, 24, 5, 1, 
2015/8/6, , 15, 23, 4, , 
2015/8/7, , 9, 22, 6, 1, 
2015/8/8, , 5, 25, 5, 1, 
2015/8/9, , 9, 30, 8, 1, 
2015/8/10, , 14, 34, 7, , 
2015/8/11, , 17, 36, 7, 1, 
2015/8/12, , 19, 27, 5, , 
2015/8/13, , 11, 26, 4, , 
2015/8/14, , 8, 19, 5, 1, 
2015/8/15, , 9, 5, 7, , 
2015/8/16, , 8, 27, 5, , 
2015/8/17, , 11, 26, 7, 1, 
2015/8/18, , 11, 27, 7, 2, 
2015/8/19, , 9, 33, 8, 2, 
2015/8/20, , 14, 36, 8, , 
2015/8/21, , 17, 27, 5, 1, 
2015/8/22, , 16, 25, 4, 2, 
2015/8/23, , 8, 25, 6, 2, 
2015/8/24, , 9, 23, 9, 2, 
2015/8/25, , 8, 28, 7, 1, 
2015/8/26, , 13, 19, 19, 2, 
2015/8/27, , 16, 20, 8, 2, 
2015/8/28, , 11, 28, 5, , 
2015/8/29, , 14, 34, 6, 1, 
2015/8/30, , 13, 29, 7, 1, 
2015/8/31, , 17, 28, 5, 1, 
2015/9/1, , 10, 32, 7, 1, 
2015/9/2, , 9, 29, 8, 1, 
2015/9/3, , 9, 27, 10, 1, 
2015/9/4, , 8, 29, 7, 2, 
2015/9/5, , 7, 31, 8, 2, 
2015/9/6, , 9, 27, 12, 2, 
2015/9/7, , 11, 30, 13, 2, 
2015/9/8, , 13, 34, 13, 2, 
2015/9/9, , 18, 28, 16, 1, 
2015/9/10, , 15, 30, 13, 2, 
2015/9/11, , 15, , , , 
2015/9/14, , 10, 13, 17, 2, 
2015/9/15, , 14, 27, 4, 2, 
2015/9/16, , 10, 25, 12, , 
2015/9/17, , 9, 30, 11, , 
2015/9/18, , 10, 28, 8, , 
2015/9/19, , 9, 27, 8, , 
2015/9/20, , 9, 31, 11, , 
2015/9/21, , 10, 26, 6, , 
2015/9/22, , 9, 25, 7, , 
2015/9/23, , 8, 22, 12, , 
2015/9/24, , 9, 23, 13, , 
2015/9/25, , 12, 25, 10, , 
2015/9/26, , 13, 26, 10, , 
2015/9/27, , 12, 27, 14, , 
2015/9/28, , 17, 24, 14, , 
2015/9/29, , 16, 22, 18, , 
2015/9/30, , 13, 33, 9, , 
2015/4/1, , 23, 32, 7, 2, 
2015/4/2, , 20, 30, 7, 3, 
2015/4/3, , 17, 33, 1, , 
2015/4/4, , 6, 27, 6, 3, 
2015/4/5, , 12, 30, 10, 3, 
2015/4/6, , 14, 32, 16, 3, 
2015/4/7, , 17, 40, 5, 3, 
2015/4/8, , 12, 41, 5, 3, 
2015/4/9, , 14, 38, 6, 3, 
2015/4/10, , 14, 30, 9, 3, 
2015/4/11, , 15, 31, 11, 3, 
2015/4/12, , 22, 37, 14, 3, 
2015/4/13, , 25, 38, 11, 3, 
2015/4/14, , 26, 35, 14, 3, 
2015/4/15, , 19, 32, 11, 3, 
2015/4/16, , 24, 27, 12, 3, 
2015/4/17, , 16, 26, 12, 3, 
2015/4/18, , 21, 36, 6, 2, 
2015/4/19, , 10, 31, 12, 3, 
2015/4/20, , 16, 26, 18, 3, 
2015/4/21, , 20, 39, 7, 3, 
2015/4/22, , 12, 30, 5, 3, 
2015/4/23, , 9, 24, 17, 3, 
2015/4/24, , 20, 28, 10, 3, 
2015/4/25, , 17, 29, 7, 3, 
2015/4/26, , 7, 33, 3, , 
2015/4/27, , 8, 33, 3, 2, 
2015/4/28, , 14, 29, 12, 3, 
2015/4/29, , 16, 25, 16, 5, 
2015/4/30, , 19, 20, 9, 4, 
2015/5/1, , 9, 16, 7, 3, 
2015/5/2, , 11, 25, 6, 3, 
2015/5/3, , 14, 26, 12, 3, 
2015/5/4, , 18, 32, 6, 3, 
2015/5/5, , 15, 32, 9, 3, 
2015/5/6, , 16, 32, 14, 3, 
2015/5/7, , 24, 36, 5, 3, 
2015/5/8, , 16, 26, 8, 3, 
2015/5/9, , 14, 33, 8, 3, 
2015/5/10, , 20, 34, 4, 2, 
2015/5/11, , 22, 31, 4, , 
2015/5/12, , 18, 28, 9, 2, 
2015/5/13, , 22, 29, 4, , 
2015/5/14, , 14, 33, 2, , 
2015/5/15, , 16, 31, 2, 2, 
2015/5/16, , 9, 26, 2, , 
2015/5/17, , 9, 29, 7, , 
2015/5/18, , 14, 30, 3, , 
2015/5/19, , 14, 30, 4, 2, 
2015/5/20, , 11, 31, 5, 3, 
2015/5/21, , 13, 32, 6, 2, 
2015/5/22, , 19, , , , 
2015/5/25, , 13, 30, 2, 2, 
2015/5/26, , 16, 32, 5, 2, 
2015/5/27, , 22, 30, 7, 2, 
2015/5/28, , 20, 30, 4, , 
2015/5/29, , 18, 12, 10, 2, 
2015/5/30, , 13, 17, 6, 3, 
2015/5/31, , 15, 18, 7, 2, 
2015/6/1, , 12, 23, 6, 2, 
2015/6/2, , 17, 24, 5, , 
2015/6/3, , 18, 38, 11, 3, 
2015/6/4, , 27, 27, 7, 3, 
2015/6/5, , 26, 22, 3, , 
2015/6/6, , 14, 25, 3, , 
2015/6/7, , 20, 33, 5, 2, 
2015/6/8, , 22, 36, 7, 2, 
2015/6/9, , 28, 26, 13, 2, 
2015/6/10, , 17, 34, 10, , 
2015/6/11, , 17, 30, 7, 2, 
2015/6/12, , 16, 27, 6, , 
2015/6/13, , 15, 34, 4, , 
2015/6/14, , 8, 31, 5, , 
2015/6/15, , 12, 30, 2, , 
2015/6/16, , 12, 32, 6, , 
2015/6/17, , 15, 31, 8, 1, 
2015/6/18, , 16, 20, 9, , 
2015/6/19, , 12, 26, 7, 1, 
2015/6/20, , 14, 26, 5, 1, 
2015/6/21, , 13, 26, 7, , 
2015/6/22, , 17, 19, 5, 3, 
2015/6/23, , 12, 27, 8, 2, 
2015/6/24, , 23, 41, 9, , 
2015/6/25, , 19, 32, 11, 1, 
2015/6/26, , 24, 23, 5, , 
2015/6/27, , 17, 21, 5, , 
2015/6/28, , 13, 24, 5, , 
2015/6/29, , 15, 43, 12, 1, 
2015/6/30, , 30, 29, 3, , 
2015/1/1, , 17, 11, 18, 3, 
2015/1/2, , 18, 14, 16, 5, 
2015/1/3, , 21, 12, 12, 2, 
2015/1/4, , 21, 9, 14, 2, 
2015/1/5, , 21, 8, 16, 2, 
2015/1/6, , 24, 12, 18, 2, 
2015/1/7, , 22, 8, 20, 2, 
2015/1/8, , 21, 13, 18, 4, 
2015/1/9, , 28, 9, 14, 5, 
2015/1/10, , 31, 23, 7, 2, 
2015/1/11, , 28, 23, 14, 3, 
2015/1/12, , 12, 27, 13, 3, 
2015/1/13, , 13, 18, 15, 4, 
2015/1/16, , 8, 25, 5, 2, 
2015/1/17, , 10, 22, 4, 2, 
2015/1/18, , 7, 27, 9, 2, 
2015/1/19, , 11, 12, 17, 2, 
2015/1/20, , 12, 26, 15, 2, 
2015/1/21, , 9, 26, 17, 2, 
2015/1/22, , 9, 11, 17, 2, 
2015/1/23, , 23, 21, 12, 3, 
2015/1/24, , 20, 24, 9, 2, 
2015/1/25, , 14, 17, 20, 4, 
2015/1/26, , 22, 25, 5, 2, 
2015/1/27, , 13, 22, 17, 2, 
2015/1/28, , 13, 27, 10, 3, 
2015/1/29, , 13, 32, 7, 1, 
2015/1/30, , 16, 31, 2, 1, 
2015/1/31, , 9, 31, 2, 1, 
2015/2/1, , 15, 14, 18, 2, 
2015/2/2, , 8, 24, 12, 2, 
2015/2/3, , 9, 18, 10, , 
2015/2/4, , 18, 20, 9, , 
2015/2/5, , 15, 15, 16, , 
2015/2/6, , 20, 15, 12, , 
2015/2/7, , 25, 21, 10, , 
2015/2/8, , 29, 20, 15, 2, 
2015/2/9, , 27, 19, 20, 3, 
2015/2/10, , 27, 27, 15, 2, 
2015/2/11, , 23, 26, 9, , 
2015/2/12, , 20, 27, 8, , 
2015/2/13, , 18, 25, 6, 2, 
2015/2/14, , 9, 28, 5, 2, 
2015/2/15, , 8, 32, 12, 2, 
2015/2/16, , 12, 30, 4, 2, 
2015/2/17, , 18, 20, 12, , 
2015/2/18, , 18, 18, 19, 2, 
2015/2/19, , 20, 26, 10, 2, 
2015/2/20, , 15, 33, 1, 1, 
2015/2/21, , 9, 32, 4, 2, 
2015/2/22, , 13, 29, 8, 1, 
2015/2/23, , 9, 31, 2, 1, 
2015/2/24, , 14, 31, 2, 1, 
2015/2/25, , 12, 30, 3, 1, 
2015/2/26, , 5, 34, 4, 1, 
2015/2/27, , 13, 21, 9, 1, 
2015/2/28, , 8, 19, 6, 1, 
2015/3/1, , 7, 27, 9, 1, 
2015/3/2, , 7, 26, 16, 1, 
2015/3/3, , 17, 32, 4, 1, 
2015/3/4, , 9, 25, 9, 2, 
2015/3/5, , 21, 20, 16, , 
2015/3/6, , 22, 27, 14, 5, 
2015/3/7, , 23, 28, 12, 3, 
2015/3/8, , 24, 29, 13, 2, 
2015/3/9, , 25, 31, 17, 2, 
2015/3/10, , 31, 28, 15, 3, 
2015/3/11, , 36, 34, 13, 2, 
2015/3/12, , 29, 35, 4, 2, 
2015/3/13, , 23, 28, 4, 2, 
2015/3/14, , 15, 22, 9, 2, 
2015/3/15, , 31, 22, 19, 2, 
2015/3/16, , 39, 32, 11, 2, 
2015/3/17, , 18, 27, 14, 3, 
2015/3/18, , 15, 25, 16, 2, 
2015/3/19, , 21, 26, 9, 2, 
2015/3/20, , 44, 18, 13, , 
2015/3/21, , 29, 24, 6, , 
2015/3/22, , 22, 16, 22, 2, 
2015/3/23, , 12, 32, 11, 2, 
2015/3/24, , 18, 31, 4, , 
2015/3/25, , 9, 29, 7, 2, 
2015/3/26, , 10, 28, 6, 2, 
2015/3/27, , 13, 25, 4, 3, 
2015/3/28, , 10, 26, 6, 2, 
2015/3/29, , 12, 28, 6, 3, 
2015/3/30, , 15, 28, 3, 2, 
2015/3/31, , 14, 29, 5, , 
2014/10/1, , 24, 27, 12, 2, 
2014/10/2, , 28, , , , 
2014/10/6, , 25, 22, 13, 2, 
2014/10/7, , 25, 17, 11, 2, 
2014/10/8, , 19, 19, 11, 2, 
2014/10/9, , 20, 18, 13, 2, 
2014/10/10, , 25, 13, 13, 2, 
2014/10/11, , 19, 25, 7, 2, 
2014/10/12, , 8, 21, 18, 2, 
2014/10/13, , 13, 15, 16, 3, 
2014/10/14, , 12, 17, 10, 3, 
2014/10/15, , 8, 18, 11, 2, 
2014/10/16, , 8, 21, 9, 2, 
2014/10/17, , 11, 25, 6, 2, 
2014/10/18, , 16, 25, 11, 3, 
2014/10/19, , 26, 18, 24, 2, 
2014/10/20, , 41, 23, 13, 2, 
2014/10/21, , 33, 27, 9, 2, 
2014/10/22, , 27, 14, 21, 2, 
2014/10/23, , 24, 14, 24, 3, 
2014/10/24, , 27, 23, 16, 2, 
2014/10/25, , 35, 22, 12, 2, 
2014/10/26, , 39, 18, 15, 2, 
2014/10/27, , 33, 24, 10, 2, 
2014/10/28, , 30, 19, 18, 2, 
2014/10/29, , 39, 18, 17, 3, 
2014/10/30, , 38, 19, 11, 3, 
2014/10/31, , 35, 25, 11, 3, 
2014/11/1, , 32, 18, 12, 4, 
2014/11/2, , 26, 19, 18, 3, 
2014/11/3, , 13, 19, 16, 2, 
2014/11/4, , 11, 18, 18, 3, 
2014/11/5, , 7, 15, 21, 7, 
2014/11/6, , 15, 25, 15, 2, 
2014/11/7, , 17, 22, 12, 2, 
2014/11/8, , 14, 26, 13, 2, 
2014/11/9, , 15, 22, 14, 3, 
2014/11/10, , 17, 23, 6, 2, 
2014/11/11, , 10, 22, 16, 2, 
2014/11/12, , 11, 23, 8, 2, 
2014/11/13, , 9, 24, 12, , 
2014/11/14, , 9, 24, 5, , 
2014/11/15, , 6, 25, 5, 3, 
2014/11/16, , 9, 25, 12, 3, 
2014/11/17, , 10, 16, 25, 3, 
2014/11/18, , 16, 21, 17, 3, 
2014/11/19, , 19, 23, 9, 3, 
2014/11/20, , 13, 23, 9, 3, 
2014/11/21, , 21, 20, 10, 3, 
2014/11/22, , 33, 19, 7, 3, 
2014/11/23, , 45, 18, 12, 2, 
2014/11/24, , 23, 13, 14, 2, 
2014/11/25, , 12, 19, 16, 2, 
2014/11/26, , 11, 24, 8, 2, 
2014/11/27, , 11, 27, 5, 1, 
2014/11/28, , 8, 10, 23, 3, 
2014/11/29, , 19, 13, 7, 1, 
2014/11/30, , 20, 16, 14, 1, 
