date, pm25, pm10, o3, no2, so2, co
2018/9/5, 59, 28, 28, 23, 5, 
2018/9/6, 49, 21, 31, 19, 5, 
2018/9/7, 49, 20, 30, 21, 3, 
2018/9/8, 57, 24, 33, 17, 6, 
2018/9/9, 52, 24, 35, 14, 5, 
2018/9/10, 37, 19, 25, 17, 3, 
2018/9/11, 61, 30, 22, 22, 5, 
2018/9/12, 61, 31, 26, 22, 5, 
2018/9/13, 43, 21, 26, 17, 4, 
2018/9/14, 42, 14, 21, 14, 4, 
2018/9/15, 29, 13, 32, 14, 4, 
2018/9/16, 51, 24, 33, 16, 5, 
2018/9/17, 46, 24, 34, 21, 4, 
2018/9/18, 61, 28, 23, 21, 4, 
2018/9/19, 57, 33, 19, 20, 4, 
2018/9/20, 55, 31, 13, 19, 4, 
2018/9/21, 74, 32, 18, 19, 5, 
2018/9/22, 42, 22, 24, 17, 4, 
2018/9/23, 58, 23, 25, 14, 5, 
2018/9/24, 32, 11, 22, 16, 4, 
2018/9/25, 51, 20, 24, 20, 4, 
2018/9/26, 64, 30, 28, 21, 5, 
2018/9/27, 54, 33, 30, 29, 5, 
2018/9/28, 74, 42, 34, 23, 7, 
2018/9/29, 75, 31, 42, 15, 4, 
2018/9/30, 69, 25, 39, 14, 6, 
2021/10/29, , 8, 20, 11, 1, 
2021/5/2, , 16, 27, 17, 4, 
2020/11/15, , 20, 24, 15, , 
2020/11/26, , 20, 12, 23, 4, 
2020/8/2, , 7, 22, 6, , 
2020/8/9, , 18, 31, 7, , 
2020/9/6, , 10, 26, 12, , 
2020/4/13, , 17, 30, 9, 2, 
2020/1/1, , 25, 7, 17, , 
2020/2/1, , 12, 17, 20, 4, 
2020/2/2, , 8, 23, 3, 3, 
2020/2/10, , 29, 17, 17, 2, 
2020/2/11, , 27, 16, 17, 2, 
2020/2/12, , 16, 13, 15, 3, 
2020/2/13, , 17, 26, 13, 3, 
2020/2/14, , 22, 13, 18, 3, 
2020/2/15, , 11, 24, 9, 2, 
2020/2/16, , 4, 26, , 1, 
2020/2/17, , 10, 28, 15, 2, 
2020/2/18, , 15, 17, 16, 2, 
2020/2/19, , 24, 12, 21, 4, 
2020/2/20, , 26, 19, 24, 3, 
2020/2/21, , 22, 18, 21, 3, 
2020/2/22, , 28, 22, 14, 4, 
2020/2/23, , 33, 18, 12, 4, 
2020/2/24, , 49, 20, 19, 5, 
2020/2/25, , 30, 29, 17, 3, 
2020/2/26, , 9, 32, 19, 2, 
2019/12/22, , 13, 26, 18, 2, 
2019/12/25, , 23, 24, 19, 2, 
2018/12/31, , 30, 4, 16, 6, 
2018/7/1, , 24, 34, 12, , 
2018/7/2, , 24, 28, 16, 1, 
2018/7/3, , 23, 29, 15, 1, 
2018/7/4, , 18, 30, 17, 2, 
2018/7/5, , 22, 25, 18, 2, 
2018/7/6, , 25, 29, 15, 2, 
2018/7/7, , 21, 32, 13, 2, 
2018/7/8, , 23, 30, 11, 3, 
2018/7/9, , 30, 36, 17, 4, 
2018/7/10, , 34, 39, 19, 3, 
2018/7/11, , 32, 34, 18, 2, 
2018/7/12, , 23, 33, 17, 2, 
2018/7/13, , 27, 34, 17, 2, 
2018/7/14, , 27, 41, 13, 3, 
2018/7/15, , 23, 38, 13, 2, 
2018/7/16, , 21, 28, 15, , 
2018/7/17, , 24, 18, 11, 3, 
2018/7/18, , 26, 28, 12, 3, 
2018/7/19, , 24, 23, 14, 1, 
2018/7/20, , 18, 23, 16, 2, 
2018/7/21, , 15, 25, 11, 1, 
2018/7/22, , 17, 22, 10, 2, 
2018/7/23, , 22, 30, 14, 3, 
2018/7/24, , 25, 27, 14, 3, 
2018/7/25, , 21, 21, 12, , 
2018/7/26, , 22, 21, 14, 1, 
2018/7/27, , 24, 19, 15, 1, 
2018/7/28, , 19, 20, 8, 1, 
2018/7/29, , 17, 26, 7, 1, 
2018/7/30, , 23, 28, 14, 2, 
2018/7/31, , 20, 18, 11, 3, 
2018/8/1, , 13, 18, 15, , 
2018/8/2, , 27, 22, 15, 3, 
2018/8/3, , 35, 33, 19, 2, 
2018/8/4, , 33, 23, 17, 6, 
2018/8/5, , 29, 46, 14, 4, 
2018/8/6, , 36, 47, 23, 3, 
2018/8/7, , 36, 35, 13, 3, 
2018/8/8, , 20, 21, 15, 3, 
2018/8/9, , 15, 30, 15, 4, 
2018/8/10, , 19, 26, 13, 4, 
2018/8/11, , 22, 34, 15, 5, 
2018/8/12, , 23, 35, 15, 5, 
2018/8/13, , 19, 21, 14, 4, 
2018/8/14, , 15, 18, 13, 3, 
2018/8/15, , 14, 26, 9, 3, 
2018/8/16, , 21, 21, 15, 4, 
2018/8/17, , 16, 16, 15, 3, 
2018/8/18, , 16, 26, 11, 4, 
2018/8/19, , 18, 30, 13, 3, 
2018/8/20, , 23, 26, 15, 3, 
2018/8/21, , 23, 26, 16, 5, 
2018/8/22, , 23, 26, 16, 4, 
2018/8/23, , 23, 24, 15, 3, 
2018/8/24, , 16, 21, 13, 3, 
2018/8/25, , 16, 24, 12, 3, 
2018/8/26, , 13, 28, 12, 4, 
2018/8/27, , 19, 28, 17, 5, 
2018/8/28, , 26, 22, 18, 4, 
2018/8/29, , 25, 18, 18, 4, 
2018/8/30, , 21, 26, 15, 4, 
2018/8/31, , 22, 26, 15, 4, 
2018/9/1, , 17, 30, 12, 4, 
2018/9/2, , 17, 39, 13, 4, 
2018/9/3, , 21, 7, 16, 5, 
2018/4/1, , 13, 34, 9, 4, 
2018/4/2, , 10, 36, 8, 4, 
2018/4/3, , 10, 36, 12, , 
2018/4/4, , 13, 28, 14, 4, 
2018/4/5, , 15, 35, 11, 4, 
2018/4/6, , 14, 31, 15, , 
2018/4/7, , 7, 28, 16, 4, 
2018/4/8, , 13, 23, 24, 4, 
2018/4/9, , 18, 26, 25, 4, 
2018/4/10, , 10, 33, 18, 5, 
2018/4/11, , 13, 29, 24, 4, 
2018/4/12, , 16, 18, 25, 5, 
2018/4/13, , 21, 27, 21, 4, 
2018/4/14, , 14, 32, 13, 4, 
2018/4/15, , 14, 29, 18, 5, 
2018/4/16, , 17, 25, 30, 7, 
2018/4/17, , 25, 35, 29, 7, 
2018/4/18, , 33, 32, 29, 6, 
2018/4/19, , 43, 31, 23, 5, 
2018/4/20, , 44, 33, 14, 5, 
2018/4/21, , 42, 37, 13, 6, 
2018/4/22, , 39, 33, 19, 4, 
2018/4/23, , 24, 26, 14, 5, 
2018/4/24, , 32, 28, 19, 4, 
2018/4/25, , 15, 27, 22, 4, 
2018/4/26, , 15, 20, 24, 6, 
2018/4/27, , 30, 26, 16, 4, 
2018/4/28, , 15, 35, 9, 4, 
2018/4/29, , 9, 26, 19, 3, 
2018/4/30, , 7, 34, 13, 4, 
2018/5/1, , 10, 18, 26, 7, 
2018/5/2, , 20, 34, 17, 3, 
2018/5/3, , 21, 29, 21, 4, 
2018/5/4, , 25, 32, 19, 5, 
2018/5/5, , 24, 47, 22, 7, 
2018/5/6, , 26, 36, 22, 6, 
2018/5/7, , 37, 36, 21, 4, 
2018/5/8, , 36, 28, 21, 4, 
2018/5/9, , 27, 35, 18, 4, 
2018/5/10, , 24, 32, 25, 5, 
2018/5/11, , 28, 29, 17, 4, 
2018/5/12, , 21, 31, 12, 3, 
2018/5/13, , 10, 29, 16, 3, 
2018/5/14, , 12, 29, 17, 4, 
2018/5/15, , 14, 25, 18, 5, 
2018/5/16, , 17, 13, 18, 7, 
2018/5/17, , 22, 29, 20, 4, 
2018/5/18, , 27, , 15, , 
2018/5/19, , 23, , , , 
2018/5/21, , 28, 39, 20, 3, 
2018/5/22, , 31, 32, 23, 5, 
2018/5/23, , 34, 36, 19, 3, 
2018/5/24, , 31, 25, 26, 2, 
2018/5/25, , 24, 34, 15, 1, 
2018/5/26, , 20, 31, 16, 2, 
2018/5/27, , 20, 33, 23, 2, 
2018/5/28, , 16, 24, 25, 1, 
2018/5/29, , 17, 24, 21, 1, 
2018/5/30, , 23, 24, 22, , 
2018/5/31, , 22, 18, 23, 1, 
2018/6/1, , 22, 29, 12, 2, 
2018/6/2, , 19, 26, 9, 2, 
2018/6/3, , 21, 22, 23, 2, 
2018/6/4, , 15, 29, 19, 1, 
2018/6/5, , 13, 31, 15, 2, 
2018/6/6, , 22, 26, 18, 2, 
2018/6/7, , 25, 19, 21, 2, 
2018/6/8, , 27, 28, 14, 1, 
2018/6/9, , 19, 22, 13, 1, 
2018/6/10, , 14, 14, 19, 1, 
2018/6/11, , 15, 29, 15, 1, 
2018/6/12, , 21, 27, 13, 1, 
2018/6/13, , 23, 23, 14, 2, 
2018/6/14, , 21, 19, 15, 3, 
2018/6/15, , 24, 25, 9, , 
2018/6/16, , 16, 29, 9, 1, 
2018/6/17, , 15, 17, 15, 3, 
2018/6/18, , 26, 20, 13, , 
2018/6/19, , 17, 25, 15, 2, 
2018/6/20, , 28, 23, 15, 1, 
2018/6/21, , 32, 27, 16, 1, 
2018/6/22, , 31, 34, 17, 3, 
2018/6/23, , 26, 39, 16, 4, 
2018/6/24, , 27, 31, 21, 3, 
2018/6/25, , 30, 35, 19, 3, 
2018/6/26, , 32, 23, 18, 1, 
2018/6/27, , 30, 19, 16, 1, 
2018/6/28, , 20, 26, 18, 1, 
2018/6/29, , 26, 32, 17, 1, 
2018/6/30, , 28, 34, 12, , 
2018/1/1, , 15, 16, 22, 3, 
2018/1/2, , 12, 14, 24, 3, 
2018/1/3, , 19, 24, 18, 3, 
2018/1/4, , 13, 27, 24, 3, 
2018/1/5, , 8, 24, 20, 3, 
2018/1/6, , 7, 29, 21, 4, 
2018/1/7, , 10, 3, 22, 5, 
2018/1/8, , 14, 23, 14, 3, 
2018/1/9, , 10, 26, 20, 3, 
2018/1/10, , 10, 21, 24, 2, 
2018/1/11, , 10, 5, 29, 3, 
2018/1/12, , 17, 24, 18, 2, 
2018/1/13, , 8, 14, 20, 3, 
2018/1/14, , 7, 21, 18, 3, 
2018/1/15, , 12, 16, 21, 3, 
2018/1/16, , 17, 29, 27, 3, 
2018/1/17, , 22, 6, 26, 6, 
2018/1/18, , 28, 20, 28, 4, 
2018/1/19, , 19, 13, 22, 3, 
2018/1/20, , 14, 18, 19, 4, 
2018/1/21, , 17, 2, 19, 4, 
2018/1/22, , 19, 4, 21, 5, 
2018/1/23, , 20, 6, 20, 4, 
2018/1/24, , 14, 17, 28, 3, 
2018/1/25, , 11, 24, 26, 4, 
2018/1/26, , 13, 23, 18, 3, 
2018/1/27, , 13, 6, 20, 5, 
2018/1/28, , 21, 4, 24, 7, 
2018/1/29, , 25, 9, 23, 5, 
2018/1/30, , 25, 6, 22, 7, 
2018/1/31, , 30, 18, 27, 4, 
2018/2/1, , 12, 16, 28, 4, 
2018/2/2, , 10, 27, 19, 3, 
2018/2/3, , 8, 23, 20, 4, 
2018/2/4, , 8, 21, 23, 3, 
2018/2/5, , 16, 19, 21, 3, 
2018/2/6, , 18, 11, 26, 3, 
2018/2/7, , 14, 10, 28, 2, 
2018/2/8, , 13, 14, 29, 3, 
2018/2/9, , 14, 13, 29, 3, 
2018/2/10, , 9, 30, 22, 2, 
2018/2/11, , 8, 25, 33, 2, 
2018/2/12, , 7, 22, 21, 3, 
2018/2/13, , 13, 19, 20, 2, 
2018/2/14, , 11, 14, 16, 2, 
2018/2/15, , 9, 8, 21, 4, 
2018/2/16, , 19, 28, 18, 4, 
2018/2/17, , 8, 14, 23, 4, 
2018/2/18, , 10, 28, 22, 3, 
2018/2/19, , 8, 27, 17, 2, 
2018/2/20, , 20, 28, 18, 2, 
2018/2/21, , 16, 20, 22, 3, 
2018/2/22, , 21, 16, 25, 5, 
2018/2/23, , 29, 22, 18, 2, 
2018/2/24, , 20, 22, 28, 3, 
2018/2/25, , 28, 25, 25, 3, 
2018/2/26, , 26, 29, 18, 2, 
2018/2/27, , 15, 26, 19, 3, 
2018/2/28, , 13, 28, 14, 2, 
2018/3/1, , 9, 29, 16, 2, 
2018/3/2, , 11, 37, 9, , 
2018/3/3, , 6, 31, 12, 2, 
2018/3/4, , 7, 30, 13, 2, 
2018/3/5, , 10, 27, 18, 3, 
2018/3/6, , 10, 22, 22, 3, 
2018/3/7, , 15, 28, 14, 2, 
2018/3/8, , 11, 31, 11, 3, 
2018/3/9, , 7, 33, 6, 3, 
2018/3/10, , 6, 37, 5, 3, 
2018/3/11, , 8, 31, 16, 4, 
2018/3/12, , 19, 21, 23, 4, 
2018/3/13, , 20, 40, 8, 4, 
2018/3/14, , 11, 37, 16, 3, 
2018/3/15, , 10, 32, 20, 4, 
2018/3/16, , 12, 32, 15, 4, 
2018/3/17, , 13, 31, 12, , 
2018/3/18, , 7, 22, 21, 4, 
2018/3/19, , 9, 25, 19, 3, 
2018/3/20, , 18, 28, 17, 3, 
2018/3/21, , 16, 29, 25, 4, 
2018/3/22, , 19, 34, 25, 5, 
2018/3/23, , 17, 30, 12, 3, 
2018/3/24, , 9, 31, 10, 3, 
2018/3/25, , 6, 21, 27, 4, 
2018/3/26, , 17, 12, 19, 4, 
2018/3/27, , 17, 29, 16, 4, 
2018/3/28, , 21, 32, 11, 5, 
2018/3/29, , 9, 37, 6, 3, 
2018/3/30, , 5, 37, 6, 3, 
2018/3/31, , 10, 30, 14, 8, 
2017/10/1, , 18, 4, 18, , 
2017/10/2, , 19, 5, 12, 1, 
2017/10/3, , 18, 9, 13, 3, 
2017/10/4, , 20, 19, 19, 2, 
2017/10/5, , 18, 24, 22, 2, 
2017/10/6, , 14, 20, 17, 2, 
2017/10/7, , 16, 2, 13, 3, 
2017/10/8, , 18, 11, 25, 3, 
2017/10/9, , 28, 10, 21, 4, 
2017/10/10, , 27, 18, 25, 3, 
2017/10/11, , 29, 8, 15, 2, 
2017/10/12, , 23, 21, 21, 3, 
2017/10/13, , 41, 24, 22, 2, 
2017/10/14, , 30, 19, 20, 2, 
2017/10/15, , 26, 25, 19, 2, 
2017/10/16, , 32, 17, 22, 2, 
2017/10/17, , 34, 8, 26, 2, 
2017/10/18, , 24, 16, 21, 2, 
2017/10/19, , 13, 15, 23, 3, 
2017/10/20, , 21, 25, 14, 2, 
2017/10/21, , 16, 24, 17, 1, 
2017/10/22, , 12, 6, 23, 3, 
2017/10/23, , 18, 4, 27, 6, 
2017/10/24, , 29, 5, 27, 6, 
2017/10/25, , 38, 16, 29, 3, 
2017/10/26, , 31, 15, 23, 4, 
2017/10/27, , 30, 26, 21, , 
2017/10/28, , 15, 10, 21, 3, 
2017/10/29, , 16, 19, 25, 1, 
2017/10/30, , 12, 10, 19, 2, 
2017/10/31, , 24, 18, 21, 1, 
2017/11/1, , 19, 19, 23, 2, 
2017/11/2, , 22, 17, 23, 2, 
2017/11/3, , 22, 13, 23, 4, 
2017/11/4, , 19, 28, 17, 2, 
2017/11/5, , 9, 23, 30, 1, 
2017/11/6, , 15, 16, 20, 2, 
2017/11/7, , 15, 25, 32, 1, 
2017/11/8, , 10, 16, 29, 2, 
2017/11/9, , 15, 11, 27, 2, 
2017/11/10, , 15, 23, 15, 1, 
2017/11/11, , 6, 23, 14, 2, 
2017/11/12, , 12, 30, 23, 1, 
2017/11/13, , 19, 15, 21, 2, 
2017/11/14, , 19, 3, 25, 4, 
2017/11/15, , 28, 3, 27, 6, 
2017/11/16, , 35, 9, 27, 5, 
2017/11/17, , 35, 5, 20, 4, 
2017/11/18, , 29, 4, 20, 3, 
2017/11/19, , 19, 8, 28, 5, 
2017/11/20, , 31, 5, 28, 6, 
2017/11/21, , 29, , , , 
2017/11/23, , 20, 26, 26, 2, 
2017/11/24, , 19, 22, 22, 2, 
2017/11/25, , 10, 9, 19, 2, 
2017/11/26, , 12, 6, 21, 2, 
2017/11/27, , 24, 8, 21, , 
2017/11/28, , 22, 10, 30, , 
2017/11/29, , 11, 9, 24, , 
2017/11/30, , 9, 25, 32, 3, 
2017/12/1, , 10, 16, 27, 4, 
2017/12/2, , 11, 2, 21, 5, 
2017/12/3, , 18, 2, 29, 6, 
2017/12/4, , 19, 5, 25, 5, 
2017/12/5, , 21, 12, 22, 6, 
2017/12/6, , 19, 7, 28, 6, 
2017/12/7, , 17, 13, 24, 5, 
2017/12/8, , 10, 14, 21, 5, 
2017/12/9, , 8, 27, 21, , 
2017/12/10, , 7, 30, 24, , 
2017/12/11, , 8, 19, 26, 6, 
2017/12/12, , 12, 18, 13, 6, 
2017/12/13, , 11, 18, 24, 6, 
2017/12/14, , 13, 28, 24, 5, 
2017/12/15, , 11, 15, 21, 6, 
2017/12/16, , 13, , , , 
2017/12/18, , 16, 16, 27, 6, 
2017/12/19, , 18, 5, 25, 5, 
2017/12/20, , 22, 3, 28, 6, 
2017/12/21, , 26, 1, 27, 6, 
2017/12/22, , 26, 11, 23, 5, 
2017/12/23, , 8, 4, 19, 6, 
2017/12/24, , 12, 23, 13, 6, 
2017/12/25, , 10, 26, 13, 4, 
2017/12/26, , 8, 31, 19, 2, 
2017/12/27, , 13, 19, 24, 3, 
2017/12/28, , 15, 16, 25, 3, 
2017/12/29, , 14, 25, 15, 3, 
2017/12/30, , 9, 32, , 2, 
2017/12/31, , 16, 29, 8, 2, 
2017/7/1, , 14, 26, 11, 3, 
2017/7/2, , 14, 16, 10, 2, 
2017/7/3, , 13, 31, 23, 2, 
2017/7/4, , 23, 29, 19, 2, 
2017/7/5, , 27, 23, 24, 3, 
2017/7/6, , 29, 24, 17, 3, 
2017/7/7, , 22, 29, 11, 1, 
2017/7/8, , 16, 31, 11, 1, 
2017/7/9, , 18, 19, 14, 2, 
2017/7/10, , 12, 23, 15, 4, 
2017/7/11, , 15, 17, 15, 6, 
2017/7/12, , 19, 16, 15, 1, 
2017/7/13, , 14, 21, 11, 1, 
2017/7/14, , 9, 25, 8, 1, 
2017/7/15, , 11, 39, 12, 3, 
2017/7/16, , 19, 36, 25, 5, 
2017/7/17, , 31, 35, 19, 2, 
2017/7/18, , 30, 33, 18, 2, 
2017/7/19, , 24, 18, 19, 2, 
2017/7/20, , 11, 16, 17, 3, 
2017/7/21, , 16, 23, 12, 5, 
2017/7/22, , 18, 29, 10, 4, 
2017/7/23, , 17, 15, 14, 2, 
2017/7/24, , 9, 26, 11, 4, 
2017/7/25, , 10, 30, 17, 4, 
2017/7/26, , 22, 21, 15, 3, 
2017/7/27, , 23, 21, 18, 3, 
2017/7/28, , 12, 29, 15, 4, 
2017/7/29, , 14, 18, 13, 4, 
2017/7/30, , 17, 19, 13, 1, 
2017/7/31, , 11, 18, 15, 1, 
2017/8/1, , 16, 29, 16, 3, 
2017/8/2, , 21, 29, 17, 3, 
2017/8/3, , 22, 23, 15, 3, 
2017/8/4, , 15, 24, 12, 1, 
2017/8/5, , 6, 28, 8, 1, 
2017/8/6, , 11, 26, 16, 2, 
2017/8/7, , 20, 26, 16, 2, 
2017/8/8, , 10, 28, 15, 2, 
2017/8/9, , 12, 26, 17, 1, 
2017/8/10, , 15, 29, 15, 3, 
2017/8/11, , 16, 30, 13, 3, 
2017/8/12, , 2, 29, 13, 6, 
2017/8/16, , 22, 26, 16, 3, 
2017/8/17, , 17, 22, 16, 1, 
2017/8/18, , 14, 25, 10, 1, 
2017/8/19, , 11, 27, 12, 1, 
2017/8/20, , 13, 2, 23, 3, 
2017/8/21, , 16, , 21, 2, 
2017/8/22, , 33, 1, 14, 1, 
2017/8/23, , 23, 18, 18, 1, 
2017/8/24, , 18, 24, 12, , 
2017/8/25, , 14, 24, 14, 1, 
2017/8/26, , 15, 15, 16, 2, 
2017/8/27, , 18, 13, 22, 2, 
2017/8/28, , 21, 28, 18, 2, 
2017/8/29, , 17, 21, 18, 2, 
2017/8/30, , 17, 24, 21, 3, 
2017/8/31, , 11, 23, 17, 3, 
2017/9/1, , 14, 31, 13, 3, 
2017/9/2, , 13, 26, 15, 3, 
2017/9/3, , 12, 15, 17, 2, 
2017/9/4, , 13, 17, 17, 3, 
2017/9/5, , 17, , , , 
2017/9/10, , 16, 19, 17, 2, 
2017/9/11, , 17, 23, 21, 1, 
2017/9/12, , 13, 14, 16, 3, 
2017/9/13, , 20, 19, 20, 1, 
2017/9/14, , 17, 10, 20, 2, 
2017/9/15, , 15, 20, 17, 2, 
2017/9/16, , 8, 23, 15, 2, 
2017/9/17, , 12, 11, 21, 1, 
2017/9/18, , 13, 23, 19, 2, 
2017/9/19, , 12, 15, 23, 3, 
2017/9/20, , 20, 19, 22, 4, 
2017/9/21, , 26, 15, 24, 1, 
2017/9/22, , 15, 28, 18, 2, 
2017/9/23, , 20, 28, 17, 3, 
2017/9/24, , 23, 18, 22, 3, 
2017/9/25, , 19, 16, 19, 3, 
2017/9/26, , 18, 18, 25, 3, 
2017/9/27, , 23, 11, 30, 3, 
2017/9/28, , 31, 23, 23, 3, 
2017/9/29, , 31, 21, 17, 1, 
2017/9/30, , 9, 2, 15, 2, 
2017/4/1, , 10, 35, 15, 2, 
2017/4/2, , 13, 27, 21, 8, 
2017/4/3, , 19, 27, 22, 5, 
2017/4/4, , 14, 30, 23, 2, 
2017/4/5, , 14, 31, 21, 2, 
2017/4/6, , 21, 30, 25, 4, 
2017/4/7, , 26, 38, 29, 5, 
2017/4/8, , 25, 41, 23, 6, 
2017/4/9, , 27, 31, 21, 7, 
2017/4/10, , 38, 38, 20, 4, 
2017/4/11, , 21, 30, 22, 6, 
2017/4/12, , 22, 40, 17, 5, 
2017/4/13, , 18, 33, 18, 5, 
2017/4/14, , 20, 34, 14, 5, 
2017/4/15, , 16, 32, 12, 2, 
2017/4/16, , 10, 33, 12, 3, 
2017/4/17, , 17, 31, 20, 3, 
2017/4/18, , 20, 39, 17, 2, 
2017/4/19, , 13, 36, 21, 1, 
2017/4/20, , 15, 40, 25, 3, 
2017/4/21, , 20, 42, 24, 6, 
2017/4/22, , 20, 40, 25, 11, 
2017/4/23, , 23, 29, 25, 7, 
2017/4/24, , 23, 19, 26, 3, 
2017/4/25, , 17, 30, 26, 2, 
2017/4/26, , 8, 27, 23, 2, 
2017/4/27, , 13, 28, 23, 4, 
2017/4/28, , 17, 32, 16, 2, 
2017/4/29, , 12, 37, 16, 2, 
2017/4/30, , 9, 32, 17, 3, 
2017/5/1, , 14, 23, 22, 3, 
2017/5/2, , 17, 25, 18, 4, 
2017/5/3, , 20, 26, 19, 3, 
2017/5/4, , 17, 29, 23, 3, 
2017/5/5, , 21, 34, 12, 1, 
2017/5/6, , 9, 32, 16, 4, 
2017/5/7, , 12, 24, 19, 5, 
2017/5/8, , 15, 26, 21, 5, 
2017/5/9, , 20, 31, 26, 4, 
2017/5/10, , 24, 37, 15, 2, 
2017/5/11, , 8, 35, 16, 2, 
2017/5/12, , 10, 31, 15, 2, 
2017/5/13, , 11, 29, 15, 5, 
2017/5/14, , 13, 30, 25, 6, 
2017/5/15, , 20, 32, 26, 6, 
2017/5/16, , 27, 24, 26, 5, 
2017/5/17, , 21, 28, 19, 3, 
2017/5/18, , 10, 27, 20, 3, 
2017/5/19, , 15, 28, 17, 3, 
2017/5/20, , 14, 35, 16, 5, 
2017/5/21, , 15, 30, 20, 3, 
2017/5/22, , 30, 27, 15, 4, 
2017/5/23, , 21, 27, 25, 3, 
2017/5/24, , 23, 44, 28, 3, 
2017/5/25, , 30, 41, 26, 4, 
2017/5/26, , 25, 29, 24, 3, 
2017/5/27, , 26, 28, 16, 2, 
2017/5/28, , 23, 25, 22, 1, 
2017/5/29, , 15, 27, 21, 2, 
2017/5/30, , 10, 24, 16, 3, 
2017/5/31, , 17, 28, 17, 3, 
2017/6/1, , 21, 22, 23, 2, 
2017/6/2, , 17, 20, 16, 2, 
2017/6/3, , 14, 19, 16, 2, 
2017/6/4, , 9, 25, 20, 2, 
2017/6/5, , 21, 23, 18, 2, 
2017/6/6, , 16, 26, 18, 2, 
2017/6/13, , 31, 25, 18, 1, 
2017/6/14, , 23, 22, 19, 1, 
2017/6/15, , 18, 21, 16, 1, 
2017/6/16, , 19, 32, 15, 2, 
2017/6/17, , 22, 46, 21, 4, 
2017/6/18, , 22, 48, 26, 2, 
2017/6/19, , 24, 37, 34, 3, 
2017/6/20, , 26, 67, 33, 3, 
2017/6/21, , 36, 35, 18, 1, 
2017/6/22, , 27, 19, 19, 1, 
2017/6/23, , 26, 18, 13, , 
2017/6/24, , 16, 20, 11, 1, 
2017/6/25, , 15, 12, 16, 1, 
2017/6/26, , 18, 16, 16, 1, 
2017/6/27, , 24, 25, 12, , 
2017/6/28, , 16, 26, 13, 1, 
2017/6/29, , 14, 23, 15, 1, 
2017/6/30, , 11, 23, 11, 1, 
2017/1/3, , 31, 3, 24, 7, 
2017/1/4, , 35, 10, 26, 3, 
2017/1/5, , 29, 9, 22, 3, 
2017/1/6, , 26, 4, 27, 4, 
2017/1/7, , 29, 5, 27, 5, 
2017/1/8, , 25, 6, 29, 3, 
2017/1/9, , 21, 20, 24, 3, 
2017/1/10, , 13, 24, 23, 1, 
2017/1/11, , 8, 14, 23, 2, 
2017/1/12, , 20, 29, 18, 1, 
2017/1/13, , 13, 25, 22, 1, 
2017/1/14, , 9, 26, 17, 1, 
2017/1/15, , 10, 31, 17, 1, 
2017/1/16, , 11, 26, 17, 1, 
2017/1/17, , 9, 18, 22, 1, 
2017/1/18, , 17, 10, 22, 1, 
2017/1/19, , 19, 3, 26, 3, 
2017/1/20, , 29, 5, 26, 6, 
2017/1/21, , 28, 14, 24, 3, 
2017/1/22, , 23, 20, 30, 2, 
2017/1/23, , 24, 12, 32, 3, 
2017/1/24, , 29, 13, 28, 3, 
2017/1/25, , 22, 23, 23, 2, 
2017/1/26, , 19, 27, 16, 1, 
2017/1/27, , 12, 24, 23, 2, 
2017/1/28, , 15, 25, 18, 2, 
2017/1/29, , 10, 17, 22, 2, 
2017/1/30, , 13, 25, 15, 1, 
2017/1/31, , 10, 25, 18, 2, 
2017/2/1, , 13, 32, 10, 1, 
2017/2/2, , 8, 35, 12, 1, 
2017/2/3, , 10, 30, 19, 1, 
2017/2/4, , 13, 34, 7, 1, 
2017/2/5, , 11, 23, 24, 2, 
2017/2/6, , 15, 24, 24, 1, 
2017/2/7, , 13, 33, 22, 1, 
2017/2/8, , 13, 14, 26, 2, 
2017/2/9, , 14, 21, 25, 2, 
2017/2/10, , 15, 12, 25, 5, 
2017/2/11, , 27, 31, 11, 1, 
2017/2/12, , 19, 33, 14, , 
2017/2/13, , 21, 24, 21, 3, 
2017/2/14, , 13, 26, 19, 2, 
2017/2/15, , 14, 16, 31, 2, 
2017/2/16, , 24, 12, 31, 4, 
2017/2/17, , 29, 24, 23, 4, 
2017/2/18, , 22, 29, 20, 2, 
2017/2/19, , 15, 20, 29, 2, 
2017/2/20, , 23, 15, 26, 2, 
2017/2/21, , 19, 9, 24, 4, 
2017/2/22, , 24, 12, 26, 4, 
2017/2/23, , 37, 24, 24, 2, 
2017/2/24, , 15, 15, 25, 7, 
2017/2/25, , 23, 22, 21, 4, 
2017/2/26, , 25, 27, 20, 2, 
2017/2/27, , 17, 27, 21, 1, 
2017/2/28, , 11, 18, 27, 3, 
2017/3/1, , 17, 18, 22, 3, 
2017/3/2, , 19, 28, 17, , 
2017/3/3, , 12, 28, 17, , 
2017/3/4, , 11, 30, 16, , 
2017/3/5, , 19, 25, 22, 2, 
2017/3/6, , 22, 19, 25, 3, 
2017/3/7, , 28, 23, 18, 2, 
2017/3/8, , 16, 15, 21, 9, 
2017/3/9, , 26, 6, 33, 6, 
2017/3/10, , 38, 30, 22, 6, 
2017/3/11, , 27, 32, 11, 2, 
2017/3/12, , 12, 34, 19, 1, 
2017/3/13, , 26, 26, 20, 1, 
2017/3/14, , 23, 25, 24, 6, 
2017/3/15, , 26, 16, 27, 2, 
2017/3/16, , 20, 24, 23, 4, 
2017/3/17, , 24, 26, 22, 2, 
2017/3/18, , 16, 29, 17, 3, 
